ELP_ItemID,Word,POS,Nmorph,PRS_signature,MorphoLexSegm,ROOT1_PFMF,ROOT1_FamSize,ROOT1_Freq_HAL,,,
46973,shank,NN,1,"0,1,0",{(shank)},0,1,758,,,
46974,Shannon,NN,1,"0,1,0",{(shannon)},0,1,4491,,,
46975,shan't,encl,1,"0,1,0",{(shan't)},0,1,150,,,
46976,shanties,NN,1,"0,1,0",{(shanty)},0,2,310,,,
46977,shanty,NN,1,"0,1,0",{(shanty)},0,2,310,,,
46979,shape,NN|VB,1,"0,1,0",{(shape)},0,9,33800,,,
46980,shaped,VB|JJ,1,"0,1,0",{(shape)},0,9,33800,,,
46983,shapes,NN|VB,1,"0,1,0",{(shape)},0,9,33800,,,
46984,shaping,VB|NN,1,"0,1,0",{(shape)},0,9,33800,,,
46985,shard,NN,1,"0,1,0",{(shard)},0,1,643,,,
46986,shared,VB,1,"0,1,0",{(share)},0,7,105186,,,
46990,shares,NN|VB,1,"0,1,0",{(share)},0,7,105186,,,
46991,sharing,VB|NN,1,"0,1,0",{(share)},0,7,105186,,,
46992,shark,NN,1,"0,1,0",{(shark)},0,2,5629,,,
46993,sharks,NN|VB,1,"0,1,0",{(shark)},0,2,5629,,,
46994,shark's,encl,1,"0,1,0",{(shark)},0,2,5629,,,
46996,Sharon,NN,1,"0,1,0",{(sharon)},0,1,5623,,,
46997,sharp,JJ|NN,1,"0,1,0",{(sharp)},0,10,18869,,,
47007,shatter,VB,1,"0,1,0",{(shatter)},0,3,5601,,,
47009,shattered,VB|JJ,1,"0,1,0",{(shatter)},0,3,5601,,,
47010,shattering,VB,1,"0,1,0",{(shatter)},0,3,5601,,,
47012,shatters,VB,1,"0,1,0",{(shatter)},0,3,5601,,,
47013,shave,NN|VB,1,"0,1,0",{(shave)},0,6,6063,,,
47014,shaved,VB|JJ,1,"0,1,0",{(shave)},0,6,6063,,,
47017,shaving,NN|VB,1,"0,1,0",{(shave)},0,6,6063,,,
47018,shavings,NN,1,"0,1,0",{(shave)},0,6,6063,,,
47019,shaw,NN,1,"0,1,0",{(shaw)},0,1,5608,,,
47020,shawl,NN,1,"0,1,0",{(shawl)},0,1,215,,,
47021,shawls,NN,1,"0,1,0",{(shawl)},0,1,215,,,
47022,Shawn,NN,1,"0,1,0",{(shawn)},0,1,8986,,,
47023,Shawnee,NN,1,"0,1,0",{(shawnee)},0,1,432,,,
47024,she,minor,1,"0,1,0",{(she)},0,1,530491,,,
47025,Shea,NN,1,"0,1,0",{(shea)},0,2,2161,,,
47026,sheaf,NN,1,"0,1,0",{(sheaf)},0,1,103,,,
47027,shear,NN|VB,1,"0,1,0",{(shear)},0,1,1501,,,
47028,shearing,NN|VB,1,"0,1,0",{(shear)},0,1,1501,,,
47029,Shea's,encl,1,"0,1,0",{(shea)},0,2,2161,,,
47030,sheath,NN,1,"0,1,0",{(sheath)},0,2,1041,,,
47031,sheathe,VB,1,"0,1,0",{(sheathe)},0,2,227,,,
47032,sheathing,NN|VB,1,"0,1,0",{(sheathe)},0,2,227,,,
47033,shebang,NN,1,"0,1,0",{(shebang)},0,1,215,,,
47034,shed,NN|VB,1,"0,1,0",{(shed)},0,6,9371,,,
47035,she'd,encl,1,"0,1,0",{(she)},0,1,530491,,,
47036,shedding,VB|NN,1,"0,1,0",{(shed)},0,6,9371,,,
47037,sheds,VB|NN,1,"0,1,0",{(shed)},0,6,9371,,,
47038,sheen,NN,1,"0,1,0",{(sheen)},0,1,778,,,
47039,sheep,NN,1,"0,1,0",{(sheep)},0,7,9057,,,
47043,sheer,JJ,1,"0,1,0",{(sheer)},0,1,5307,,,
47044,sheered,VB,1,"0,1,0",{(sheer)},0,1,5307,,,
47045,sheet,NN,1,"0,1,0",{(sheet)},0,6,25824,,,
47046,sheeted,JJ,1,"0,1,0",{(sheet)},0,6,25824,,,
47047,sheeting,VB|NN,1,"0,1,0",{(sheet)},0,6,25824,,,
47048,sheets,NN,1,"0,1,0",{(sheet)},0,6,25824,,,
47049,sheik,NN,1,"0,1,0",{(sheik)},0,1,439,,,
47050,sheikh,NN,1,"0,1,0",{(sheikh)},0,2,1031,,,
47051,Sheila,NN,1,"0,1,0",{(sheila)},0,1,2301,,,
47052,shelf,NN,1,"0,1,0",{(shelf)},0,3,7024,,,
47053,shell,NN|VB,1,"0,1,0",{(shell)},0,10,47883,,,
47054,she'll,encl,1,"0,1,0",{(she)},0,1,530491,,,
47055,shellac,NN|VB,1,"0,1,0",{(shellac)},0,1,346,,,
47056,shelled,VB,1,"0,1,0",{(shell)},0,10,47883,,,
47057,Shelley,NN,1,"0,1,0",{(shelley)},0,1,1421,,,
47058,Shelley's,encl,1,"0,1,0",{(shelley)},0,1,1421,,,
47060,shells,NN|VB,1,"0,1,0",{(shell)},0,10,47883,,,
47062,shelter,NN|VB,1,"0,1,0",{(shelter)},0,2,6763,,,
47063,sheltered,VB|JJ,1,"0,1,0",{(shelter)},0,2,6763,,,
47064,sheltering,VB,1,"0,1,0",{(shelter)},0,2,6763,,,
47065,shelters,NN|VB,1,"0,1,0",{(shelter)},0,2,6763,,,
47066,shelve,VB,1,"0,1,0",{(shelve)},0,2,3697,,,
47067,shelved,VB,1,"0,1,0",{(shelve)},0,2,3697,,,
47068,shelves,NN|VB,1,"0,1,0",{(shelve)},0,2,3697,,,
47069,Shenandoah,NN,1,"0,1,0",{(shenandoah)},0,1,344,,,
47071,shenanigans,NN,1,"0,1,0",{(shenanigans)},0,1,270,,,
47072,Shepard,NN,1,"0,1,0",{(shepard)},0,1,877,,,
47073,shepherd,NN|VB,1,"0,1,0",{(shepherd)},0,2,4468,,,
47074,shepherds,NN|VB,1,"0,1,0",{(shepherd)},0,2,4468,,,
47075,shepherd's,encl,1,"0,1,0",{(shepherd)},0,2,4468,,,
47076,Sheraton,NN,1,"0,1,0",{(sheraton)},0,1,650,,,
47077,sherbet,NN,1,"0,1,0",{(sherbet)},0,1,39,,,
47078,sheriff,NN,1,"0,1,0",{(sheriff)},0,1,2579,,,
47079,sheriffs,NN,1,"0,1,0",{(sheriff)},0,1,2579,,,
47080,sheriff's,encl,1,"0,1,0",{(sheriff)},0,1,2579,,,
47081,Sherlock,NN,1,"0,1,0",{(sherlock)},0,1,2231,,,
47082,Sherpa,NN,1,"0,1,0",{(sherpa)},0,1,126,,,
47083,sherry,NN,1,"0,1,0",{(sherry)},0,1,2112,,,
47084,Sherwood,NN,1,"0,1,0",{(sherwood)},0,1,1743,,,
47085,she's,encl,1,"0,1,0",{(she)},0,1,530491,,,
47086,Shetland,NN,1,"0,1,0",{(shetland)},0,1,911,,,
47087,shied,VB,1,"0,1,0",{(shy)},0,8,5100,,,
47088,shield,NN|VB,1,"0,1,0",{(shield)},0,4,23511,,,
47089,shielded,VB|JJ,1,"0,1,0",{(shield)},0,4,23511,,,
47090,shielding,NN|VB,1,"0,1,0",{(shield)},0,4,23511,,,
47091,shields,NN|VB,1,"0,1,0",{(shield)},0,4,23511,,,
47092,shies,VB|NN,1,"0,1,0",{(shy)},0,8,5100,,,
47093,shift,NN|VB,1,"0,1,0",{(shift)},0,13,25140,,,
47094,shifted,VB,1,"0,1,0",{(shift)},0,13,25140,,,
47095,shifting,VB|NN,1,"0,1,0",{(shift)},0,13,25140,,,
47097,shifts,NN|VB,1,"0,1,0",{(shift)},0,13,25140,,,
47100,shilling,NN,1,"0,1,0",{(shilling)},0,1,354,,,
47101,shillings,NN,1,"0,1,0",{(shilling)},0,1,354,,,
47103,shimmer,NN|VB,1,"0,1,0",{(shimmer)},0,1,621,,,
47104,shimmering,VB|JJ,1,"0,1,0",{(shimmer)},0,1,621,,,
47105,shin,NN|VB,1,"0,1,0",{(shin)},0,3,1933,,,
47108,shine,VB|NN,1,"0,1,0",{(shine)},0,12,13550,,,
47109,shines,VB|NN,1,"0,1,0",{(shine)},0,12,13550,,,
47110,shingle,NN|VB,1,"0,1,0",{(shingle)},0,3,367,,,
47111,shingles,NN|VB,1,"0,1,0",{(shingle)},0,3,367,,,
47112,shining,VB|NN|JJ,1,"0,1,0",{(shine)},0,12,13550,,,
47114,Shinto,NN,1,"0,1,0",{(shinto)},0,2,266,,,
47117,ship,NN|VB,1,"0,1,0",{(ship)},0,35,184087,,,
47129,shipped,VB,1,"0,1,0",{(ship)},0,35,184087,,,
47132,shipping,VB|NN,1,"0,1,0",{(ship)},0,35,184087,,,
47133,ships,NN|VB,1,"0,1,0",{(ship)},0,35,184087,,,
47134,ship's,encl,1,"0,1,0",{(ship)},0,35,184087,,,
47141,shire,NN,1,"0,1,0",{(shire)},0,1,656,,,
47142,shires,NN,1,"0,1,0",{(shire)},0,1,656,,,
47143,shirk,VB,1,"0,1,0",{(shirk)},0,2,292,,,
47144,shirking,VB,1,"0,1,0",{(shirk)},0,2,292,,,
47145,Shirley,NN,1,"0,1,0",{(shirley)},0,1,2292,,,
47146,Shirley's,encl,1,"0,1,0",{(shirley)},0,1,2292,,,
47147,shirt,NN,1,"0,1,0",{(shirt)},0,13,12331,,,
47149,shirts,NN,1,"0,1,0",{(shirt)},0,13,12331,,,
47153,shiver,NN|VB,1,"0,1,0",{(shiver)},0,2,2145,,,
47154,shivered,VB,1,"0,1,0",{(shiver)},0,2,2145,,,
47155,shivering,VB|NN|JJ,1,"0,1,0",{(shiver)},0,2,2145,,,
47157,shoal,NN,1,"0,1,0",{(shoal)},0,1,278,,,
47158,shoals,NN,1,"0,1,0",{(shoal)},0,1,278,,,
47159,shock,NN|VB,1,"0,1,0",{(shock)},0,6,21256,,,
47160,shocked,VB|JJ,1,"0,1,0",{(shock)},0,6,21256,,,
47162,shocking,JJ|VB|NN,1,"0,1,0",{(shock)},0,6,21256,,,
47165,shocks,NN|VB,1,"0,1,0",{(shock)},0,6,21256,,,
47167,shod,JJ,1,"0,1,0",{(shod)},0,4,305,,,
47168,shoddy,JJ|NN,1,"0,1,0",{(shoddy)},0,5,772,,,
47169,shoe,NN|VB,1,"0,1,0",{(shoe)},0,13,18923,,,
47175,shoes,NN|VB,1,"0,1,0",{(shoe)},0,13,18923,,,
47179,shogun,NN,1,"0,1,0",{(shogun)},0,1,408,,,
47180,shone,VB,1,"0,1,0",{(shone)},0,2,414,,,
47181,shoo,NN|VB|minor,1,"0,1,0",{(shoo)},0,2,444,,,
47182,shooing,VB|NN|JJ,1,"0,1,0",{(shoo)},0,2,444,,,
47183,shook,VB,1,"0,1,0",{(shook)},0,1,4213,,,
47184,shoot,VB|NN,1,"0,1,0",{(shoot)},0,9,47015,,,
47187,shooting,NN|VB,1,"0,1,0",{(shoot)},0,9,47015,,,
47188,shootings,NN,1,"0,1,0",{(shoot)},0,9,47015,,,
47189,shop,NN|VB,1,"0,1,0",{(shop)},0,12,73166,,,
47195,shopping,NN|VB,1,"0,1,0",{(shop)},0,12,73166,,,
47196,shops,NN|VB,1,"0,1,0",{(shop)},0,12,73166,,,
47200,shore,NN|VB,1,"0,1,0",{(shore)},0,9,11911,,,
47203,shores,NN|VB,1,"0,1,0",{(shore)},0,9,11911,,,
47204,shorn,VB|JJ,1,"0,1,0",{(shorn)},0,1,89,,,
47205,short,JJ|NN|RB|VB,1,"0,1,0",{(short)},0,20,134285,,,
47224,shorts,NN|VB,1,"0,1,0",{(short)},0,20,134285,,,
47229,shot,NN|VB,1,"0,1,0",{(shot)},0,13,69980,,,
47232,shots,NN,1,"0,1,0",{(shot)},0,13,69980,,,
47233,should,VB,1,"0,1,0",{(should)},0,1,624422,,,
47234,shoulder,NN|VB,1,"0,1,0",{(shoulder)},0,1,19350,,,
47235,shouldered,VB,1,"0,1,0",{(shoulder)},0,1,19350,,,
47236,shouldering,VB,1,"0,1,0",{(shoulder)},0,1,19350,,,
47237,shoulders,NN|VB,1,"0,1,0",{(shoulder)},0,1,19350,,,
47238,shouldn't,encl,1,"0,1,0",{(should)},0,1,624422,,,
47239,shout,NN|VB,1,"0,1,0",{(shout)},0,1,9520,,,
47240,shouted,VB,1,"0,1,0",{(shout)},0,1,9520,,,
47241,shouting,VB|NN,1,"0,1,0",{(shout)},0,1,9520,,,
47242,shouts,NN|VB,1,"0,1,0",{(shout)},0,1,9520,,,
47243,shove,VB|NN,1,"0,1,0",{(shove)},0,1,5164,,,
47244,shoved,VB,1,"0,1,0",{(shove)},0,1,5164,,,
47245,shovel,NN|VB,1,"0,1,0",{(shovel)},0,2,1430,,,
47246,shoveled,VB,1,"0,1,0",{(shovel)},0,2,1430,,,
47247,shovels,NN|VB,1,"0,1,0",{(shovel)},0,2,1430,,,
47248,shoving,VB,1,"0,1,0",{(shove)},0,1,5164,,,
47249,show,VB|NN,1,"0,1,0",{(show)},0,19,328744,,,
47254,showed,VB,1,"0,1,0",{(show)},0,19,328744,,,
47255,shower,NN|VB,1,"0,1,0",{(shower)},0,3,9215,,,
47256,showered,VB,1,"0,1,0",{(shower)},0,3,9215,,,
47258,showering,VB,1,"0,1,0",{(shower)},0,3,9215,,,
47259,showers,NN|VB,1,"0,1,0",{(shower)},0,3,9215,,,
47262,showing,VB|NN,1,"0,1,0",{(show)},0,19,328744,,,
47263,showings,NN,1,"0,1,0",{(show)},0,19,328744,,,
47271,shows,VB|NN,1,"0,1,0",{(show)},0,19,328744,,,
47273,shrank,VB,1,"0,1,0",{(shrank)},0,1,209,,,
47274,shrapnel,NN,1,"0,1,0",{(shrapnel)},0,1,490,,,
47275,shred,NN|VB,1,"0,1,0",{(shred)},0,2,3791,,,
47276,shredded,JJ,1,"0,1,0",{(shred)},0,2,3791,,,
47278,shredding,VB|NN,1,"0,1,0",{(shred)},0,2,3791,,,
47279,shreds,NN|VB,1,"0,1,0",{(shred)},0,2,3791,,,
47280,shrew,NN,1,"0,1,0",{(shrew)},0,4,306,,,
47281,shrewd,JJ,1,"0,1,0",{(shrewd)},0,5,378,,,
47285,shriek,NN|VB,1,"0,1,0",{(shriek)},0,1,972,,,
47286,shrieked,VB,1,"0,1,0",{(shriek)},0,1,972,,,
47287,shrieking,NN|VB,1,"0,1,0",{(shriek)},0,1,972,,,
47288,shrill,JJ,1,"0,1,0",{(shrill)},0,5,566,,,
47290,shrilling,VB|NN|JJ,1,"0,1,0",{(shrill)},0,5,566,,,
47293,shrimp,NN,1,"0,1,0",{(shrimp)},0,1,2136,,,
47294,shrine,NN,1,"0,1,0",{(shrine)},0,2,3115,,,
47295,shrines,NN,1,"0,1,0",{(shrine)},0,2,3115,,,
47296,shrink,VB|NN,1,"0,1,0",{(shrink)},0,2,6368,,,
47298,shrinking,VB|NN,1,"0,1,0",{(shrink)},0,2,6368,,,
47299,shrinks,VB|NN,1,"0,1,0",{(shrink)},0,2,6368,,,
47300,shrivel,VB,1,"0,1,0",{(shrivel)},0,1,356,,,
47301,shriveled,VB|JJ,1,"0,1,0",{(shrivel)},0,1,356,,,
47302,shroud,VB|NN,1,"0,1,0",{(shroud)},0,2,1028,,,
47303,shrouded,VB,1,"0,1,0",{(shroud)},0,2,1028,,,
47304,shrub,NN,1,"0,1,0",{(shrub)},0,2,796,,,
47306,shrubs,NN,1,"0,1,0",{(shrub)},0,2,796,,,
47307,shrug,NN|VB,1,"0,1,0",{(shrug)},0,1,3912,,,
47308,shrugged,VB,1,"0,1,0",{(shrug)},0,1,3912,,,
47309,shrugs,VB,1,"0,1,0",{(shrug)},0,1,3912,,,
47311,shuck,NN|VB,1,"0,1,0",{(shuck)},0,1,444,,,
47312,shucks,minor|NN|VB,1,"0,1,0",{(shuck)},0,1,444,,,
47313,secret,JJ|NN,1,"0,1,0",{(secret)},0,3,45368,,,
47315,secretariat,NN,1,"0,1,0",{(secretariat)},0,1,1316,,,
47316,secretaries,NN,1,"0,1,0",{(secretary)},0,3,16376,,,
47317,secretary,NN,1,"0,1,0",{(secretary)},0,3,16376,,,
47318,secretary's,encl,1,"0,1,0",{(secretary)},0,3,16376,,,
47319,secrete,VB,1,"0,1,0",{(secrete)},25,5,1835,,,
47320,secreted,VB,1,"0,1,0",{(secrete)},25,5,1835,,,
47325,secrets,NN,1,"0,1,0",{(secret)},0,3,45368,,,
47326,sect,NN,1,"0,1,0",{(sect)},22.22222222,19,147908,,,
47334,sects,NN,1,"0,1,0",{(sect)},22.22222222,19,147908,,,
47335,secular,JJ,1,"0,1,0",{(secular)},0,6,4360,,,
47341,secure,VB|JJ,1,"0,1,0",{(secure)},20,6,91142,,,
47342,secured,VB,1,"0,1,0",{(secure)},20,6,91142,,,
47344,securing,VB,1,"0,1,0",{(secure)},20,6,91142,,,
47347,sedan,NN,1,"0,1,0",{(sedan)},0,1,1357,,,
47348,sedans,NN,1,"0,1,0",{(sedan)},0,1,1357,,,
47349,sedate,JJ|VB,1,"0,1,0",{(sedate)},25,5,825,,,
47352,sedentary,JJ,1,"0,1,0",{(sedentary)},0,1,232,,,
47353,sediment,NN,1,"0,1,0",{(sediment)},0,3,1332,,,
47354,sediments,NN,1,"0,1,0",{(sediment)},0,3,1332,,,
47355,sedition,NN,1,"0,1,0",{(sedition)},0,1,199,,,
47358,seditious,JJ,1,"0,1,0",{(seditious)},0,3,114,,,
47365,see,VB,1,"0,1,0",{(see)},0,21,800097,,,
47366,seed,NN|VB,1,"0,1,0",{(seed)},0,16,18084,,,
47372,seeds,NN|VB,1,"0,1,0",{(seed)},0,16,18084,,,
47374,seeing,VB|NN,1,"0,1,0",{(see)},0,21,800097,,,
47375,seek,VB,1,"0,1,0",{(seek)},0,3,63570,,,
47378,seeking,VB,1,"0,1,0",{(seek)},0,3,63570,,,
47379,seeks,VB,1,"0,1,0",{(seek)},0,3,63570,,,
47380,seem,VB,1,"0,1,0",{(seem)},0,3,330927,,,
47381,seemed,VB,1,"0,1,0",{(seem)},0,3,330927,,,
47382,seeming,JJ|VB,1,"0,1,0",{(seem)},0,3,330927,,,
47384,seemly,JJ,1,"0,1,0",{(seemly)},20,6,186,,,
47385,seems,VB,1,"0,1,0",{(seem)},0,3,330927,,,
47387,seep,VB,1,"0,1,0",{(seep)},0,2,863,,,
47389,seeped,VB,1,"0,1,0",{(seep)},0,2,863,,,
47390,seeping,VB|NN,1,"0,1,0",{(seep)},0,2,863,,,
47391,seer,NN,1,"0,1,0",{(seer)},0,1,500,,,
47392,seers,NN,1,"0,1,0",{(seer)},0,1,500,,,
47394,sees,VB,1,"0,1,0",{(see)},0,21,800097,,,
47396,seethe,VB,1,"0,1,0",{(seethe)},0,1,383,,,
47397,segment,NN,1,"0,1,0",{(segment)},0,3,18109,,,
47400,segments,NN,1,"0,1,0",{(segment)},0,3,18109,,,
47411,seize,VB,1,"0,1,0",{(seize)},100,2,11036,,,
47412,seized,VB,1,"0,1,0",{(seize)},100,2,11036,,,
47413,seizing,VB,1,"0,1,0",{(seize)},100,2,11036,,,
47415,seldom,RB,1,"0,1,0",{(seldom)},0,1,4444,,,
47416,select,VB|NN|JJ,1,"0,1,0",{(select)},0,8,101048,,,
47417,selected,VB|JJ,1,"0,1,0",{(select)},0,8,101048,,,
47418,selecting,VB,1,"0,1,0",{(select)},0,8,101048,,,
47425,selects,VB,1,"0,1,0",{(select)},0,8,101048,,,
47426,self,NN,1,"0,1,0",{(self)},22.72727273,23,458870,,,
47432,self's,encl,1,"0,1,0",{(self)},22.72727273,23,458870,,,
47433,sell,VB|NN,1,"0,1,0",{(sell)},0,9,142434,,,
47437,selling,VB|NN,1,"0,1,0",{(sell)},0,9,142434,,,
47439,sells,VB,1,"0,1,0",{(sell)},0,9,142434,,,
47440,Selma,NN,1,"0,1,0",{(selma)},0,1,514,,,
47441,selves,NN,1,"0,1,0",{(self)},22.72727273,23,458870,,,
47442,semantic,JJ,1,"0,1,0",{(semantic)},0,1,2056,,,
47444,semen,NN,1,"0,1,0",{(semen)},0,1,1655,,,
47445,semester,NN,1,"0,1,0",{(semester)},0,1,3662,,,
47446,semester's,encl,1,"0,1,0",{(semester)},0,1,3662,,,
47447,semi,NN|JJ,1,"0,1,0",{(semi)},0,1,2601,,,
47460,Seminole,NN,1,"0,1,0",{(seminole)},0,1,215,,,
47464,Semite,NN,1,"0,1,0",{(semite)},100,2,806,,,
47469,semolina,NN,1,"0,1,0",{(semolina)},0,1,117,,,
47470,sen,NN,1,"0,1,0",{(sen)},0,2,9818,,,
47471,senate,NN|JJ,1,"0,1,0",{(senate)},0,3,33289,,,
47472,Senate's,encl,1,"0,1,0",{(senate)},0,3,33289,,,
47477,send,VB|NN,1,"0,1,0",{(send)},0,3,377802,,,
47480,sending,VB|NN,1,"0,1,0",{(send)},0,3,377802,,,
47481,sends,VB|NN,1,"0,1,0",{(send)},0,3,377802,,,
47482,Senegal,NN,1,"0,1,0",{(senegal)},0,2,451,,,
47485,senile,JJ,1,"0,1,0",{(senile)},0,2,676,,,
47487,senior,JJ|NN,1,"0,1,0",{(senior)},0,2,31560,,,
47489,seniors,NN,1,"0,1,0",{(senior)},0,2,31560,,,
47490,senor,NN,1,"0,1,0",{(senor)},0,1,410,,,
47491,senora,NN,1,"0,1,0",{(senora)},0,1,61,,,
47492,senorita,NN,1,"0,1,0",{(senorita)},0,1,34,,,
47498,sense,NN|VB,1,"0,1,0",{(sense)},0,46,144057,,,
47499,sensed,VB,1,"0,1,0",{(sense)},0,46,144057,,,
47502,senses,NN|VB,1,"0,1,0",{(sense)},0,46,144057,,,
47507,sensing,NN|VB,1,"0,1,0",{(sense)},0,46,144057,,,
47521,sent,VB,1,"0,1,0",{(sent)},0,3,105283,,,
47522,sentence,NN|VB,1,"0,1,0",{(sentence)},0,3,23466,,,
47524,sentenced,VB|JJ,1,"0,1,0",{(sentence)},0,3,23466,,,
47525,sentences,NN|VB,1,"0,1,0",{(sentence)},0,3,23466,,,
47526,sentencing,VB|NN,1,"0,1,0",{(sentence)},0,3,23466,,,
47534,sentinel,NN,1,"0,1,0",{(sentinel)},0,1,2874,,,
47535,sentinels,NN,1,"0,1,0",{(sentinel)},0,1,2874,,,
47536,sentry,NN,1,"0,1,0",{(sentry)},0,1,949,,,
47537,sentry's,encl,1,"0,1,0",{(sentry)},0,1,949,,,
47538,Seoul,NN,1,"0,1,0",{(seoul)},0,1,1205,,,
47551,sepia,JJ|NN,1,"0,1,0",{(sepia)},0,1,214,,,
47552,September,NN,1,"0,1,0",{(september)},0,1,17459,,,
47553,septet,NN,1,"0,1,0",{(septet)},0,1,24,,,
47554,septic,JJ,1,"0,1,0",{(septic)},0,5,733,,,
47556,septum,NN,1,"0,1,0",{(septum)},0,1,245,,,
47557,sepulchral,JJ,1,"0,1,0",{(sepulchral)},0,1,8,,,
47558,sepulchre,NN,1,"0,1,0",{(sepulchre)},0,1,55,,,
47559,sequel,NN,1,"0,1,0",{(sequel)},0,1,3796,,,
47560,sequence,NN,1,"0,1,0",{(sequence)},0,3,114018,,,
47561,sequenced,VB|JJ,1,"0,1,0",{(sequence)},0,3,114018,,,
47562,sequences,NN,1,"0,1,0",{(sequence)},0,3,114018,,,
47563,sequent,JJ,1,"0,1,0",{(sequent)},0,1,853,,,
47565,sequester,NN|VB,1,"0,1,0",{(sequester)},0,1,165,,,
47567,sequin,NN,1,"0,1,0",{(sequin)},0,1,183,,,
47568,sequins,NN,1,"0,1,0",{(sequin)},0,1,183,,,
47569,sequoia,NN,1,"0,1,0",{(sequoia)},0,1,283,,,
47570,serenade,NN|VB,1,"0,1,0",{(serenade)},0,1,348,,,
47571,serenaded,VB|JJ,1,"0,1,0",{(serenade)},0,1,348,,,
47572,serendipity,NN,1,"0,1,0",{(serendipity)},0,1,188,,,
47573,serene,JJ|NN,1,"0,1,0",{(serene)},50,3,1031,,,
47576,serf,NN,1,"0,1,0",{(serf)},0,2,1160,,,
47578,serfs,NN,1,"0,1,0",{(serf)},0,2,1160,,,
47579,serge,NN,1,"0,1,0",{(serge)},0,1,912,,,
47580,sergeant,NN,1,"0,1,0",{(sergeant)},0,1,2582,,,
47581,sergeants,NN,1,"0,1,0",{(sergeant)},0,1,2582,,,
47584,series,NN,1,"0,1,0",{(series)},0,1,90751,,,
47585,serif,NN,1,"0,1,0",{(serif)},0,1,589,,,
47586,serious,JJ|NN,1,"0,1,0",{(serious)},0,3,86990,,,
47589,sermon,NN,1,"0,1,0",{(sermon)},0,2,1426,,,
47591,sermons,NN,1,"0,1,0",{(sermon)},0,2,1426,,,
47592,serpent,NN,1,"0,1,0",{(serpent)},0,2,6291,,,
47594,serpents,NN,1,"0,1,0",{(serpent)},0,2,6291,,,
47595,serrate,VB|JJ,1,"0,1,0",{(serrate)},0,1,449,,,
47596,serrated,VB|JJ,1,"0,1,0",{(serrate)},0,1,449,,,
47597,serum,NN,1,"0,1,0",{(serum)},0,1,1978,,,
47600,serve,VB,1,"0,1,0",{(serve)},4.761904762,43,651056,,,
47601,served,VB,1,"0,1,0",{(serve)},4.761904762,43,651056,,,
47603,serves,VB,1,"0,1,0",{(serve)},4.761904762,43,651056,,,
47611,serving,VB|NN,1,"0,1,0",{(serve)},4.761904762,43,651056,,,
47612,servings,NN,1,"0,1,0",{(serve)},4.761904762,43,651056,,,
47615,sesame,NN,1,"0,1,0",{(sesame)},0,1,2163,,,
47616,session,NN,1,"0,1,0",{(session)},0,1,41920,,,
47617,sessions,NN,1,"0,1,0",{(session)},0,1,41920,,,
47618,set,VB|NN|JJ,1,"0,1,0",{(set)},0,24,474416,,,
47621,Seton,NN,1,"0,1,0",{(seton)},0,1,352,,,
47622,sets,NN|VB,1,"0,1,0",{(set)},0,24,474416,,,
47623,set's,encl,1,"0,1,0",{(set)},0,24,474416,,,
47624,settee,NN,1,"0,1,0",{(settee)},0,1,52,,,
47626,setting,VB|NN,1,"0,1,0",{(set)},0,24,474416,,,
47627,settings,NN,1,"0,1,0",{(set)},0,24,474416,,,
47628,settle,VB|NN,1,"0,1,0",{(settle)},0,6,25403,,,
47629,settled,VB|JJ,1,"0,1,0",{(settle)},0,6,25403,,,
47634,settles,VB|NN,1,"0,1,0",{(settle)},0,6,25403,,,
47635,settling,VB|NN,1,"0,1,0",{(settle)},0,6,25403,,,
47637,seven,minor|NN,1,"0,1,0",{(seven)},0,10,30620,,,
47645,sever,VB,1,"0,1,0",{(sever)},0,3,2404,,,
47646,several,JJ|RB,1,"0,1,0",{(several)},0,2,170980,,,
47649,severe,JJ,1,"0,1,0",{(severe)},0,5,18325,,,
47650,severed,VB,1,"0,1,0",{(sever)},0,3,2404,,,
47652,severing,VB,1,"0,1,0",{(sever)},0,3,2404,,,
47654,severs,VB,1,"0,1,0",{(sever)},0,3,2404,,,
47655,sew,VB,1,"0,1,0",{(sew)},0,2,5110,,,
47656,sewage,NN,1,"0,1,0",{(sewage)},0,1,791,,,
47659,sewed,VB,1,"0,1,0",{(sew)},0,2,5110,,,
47660,sewer,NN,1,"0,1,0",{(sewer)},0,2,2609,,,
47662,sewers,NN,1,"0,1,0",{(sewer)},0,2,2609,,,
47663,sewer's,encl,1,"0,1,0",{(sewer)},0,2,2609,,,
47664,sewing,NN|VB,1,"0,1,0",{(sew)},0,2,5110,,,
47666,sex,NN|VB,1,"0,1,0",{(sex)},0,29,154904,,,
47667,sexed,VB|JJ,1,"0,1,0",{(sex)},0,29,154904,,,
47668,sexes,NN|VB,1,"0,1,0",{(sex)},0,29,154904,,,
47672,sextant,NN,1,"0,1,0",{(sextant)},0,1,380,,,
47673,sextet,NN,1,"0,1,0",{(sextet)},0,1,147,,,
47675,sexton,NN,1,"0,1,0",{(sexton)},0,1,1040,,,
47683,shabby,JJ,1,"0,1,0",{(shabby)},0,5,618,,,
47684,shack,NN|VB,1,"0,1,0",{(shack)},0,1,4601,,,
47685,shacked,VB|JJ,1,"0,1,0",{(shack)},0,1,4601,,,
47686,shackle,VB|NN,1,"0,1,0",{(shackle)},0,1,2350,,,
47687,shackled,VB,1,"0,1,0",{(shackle)},0,1,2350,,,
