"","Word","ID.true","Experiment","Task","LogReactionTime","Response","Accuracy","ConcValCombo","ExperimentType"
"52049","corpse","5d4bed118cbe900016c1f6d0","Ex3: Animacy (Nouns)","Valence",6.61338421837956,"negative",1,NA,"Categorization"
"52050","maggot","5d4bed118cbe900016c1f6d0","Ex3: Animacy (Nouns)","Valence",6.48920493132532,"negative",1,NA,"Categorization"
"52051","meadow","5d4bed118cbe900016c1f6d0","Ex3: Animacy (Nouns)","Valence",7.0343879299155,"positive",1,NA,"Categorization"
"52052","prize","5d4bed118cbe900016c1f6d0","Ex3: Animacy (Nouns)","Valence",6.98378996525813,"positive",1,NA,"Categorization"
"52053","mugger","5d4bed118cbe900016c1f6d0","Ex3: Animacy (Nouns)","Valence",6.94312242281943,"negative",1,NA,"Categorization"
"52054","princess","5d4bed118cbe900016c1f6d0","Ex3: Animacy (Nouns)","Valence",6.54965074223381,"positive",1,NA,"Categorization"
"52055","sandwich","5d4bed118cbe900016c1f6d0","Ex3: Animacy (Nouns)","Valence",7.00760061395185,"positive",1,NA,"Categorization"
"52056","intruder","5d4bed118cbe900016c1f6d0","Ex3: Animacy (Nouns)","Valence",6.59578051396131,"negative",1,NA,"Categorization"
"52057","inmate","5d4bed118cbe900016c1f6d0","Ex3: Animacy (Nouns)","Valence",6.94889722231331,"negative",1,NA,"Categorization"
"52058","laughter","5d4bed118cbe900016c1f6d0","Ex3: Animacy (Nouns)","Valence",6.55819780281227,"positive",1,NA,"Categorization"
"52059","feast","5d4bed118cbe900016c1f6d0","Ex3: Animacy (Nouns)","Valence",6.50279004591562,"positive",1,NA,"Categorization"
"52060","duckling","5d4bed118cbe900016c1f6d0","Ex3: Animacy (Nouns)","Valence",6.63856778916652,"positive",1,NA,"Categorization"
"52061","dictator","5d4bed118cbe900016c1f6d0","Ex3: Animacy (Nouns)","Valence",6.63200177739563,"negative",1,NA,"Categorization"
"52062","flood","5d4bed118cbe900016c1f6d0","Ex3: Animacy (Nouns)","Valence",6.78219205600679,"negative",1,NA,"Categorization"
"52063","tapeworm","5d4bed118cbe900016c1f6d0","Ex3: Animacy (Nouns)","Valence",6.5206211275587,"negative",1,NA,"Categorization"
"52064","doughnut","5d4bed118cbe900016c1f6d0","Ex3: Animacy (Nouns)","Valence",6.5510803350434,"positive",1,NA,"Categorization"
"52065","swastika","5d4bed118cbe900016c1f6d0","Ex3: Animacy (Nouns)","Valence",6.5424719605068,"negative",1,NA,"Categorization"
"52066","leech","5d4bed118cbe900016c1f6d0","Ex3: Animacy (Nouns)","Valence",6.52795791762255,"negative",1,NA,"Categorization"
"52067","sibling","5d4bed118cbe900016c1f6d0","Ex3: Animacy (Nouns)","Valence",6.88959130835447,"positive",1,NA,"Categorization"
"52068","wiretap","5d4bed118cbe900016c1f6d0","Ex3: Animacy (Nouns)","Valence",7.20266119652324,"negative",1,NA,"Categorization"
"52069","asshole","5d4bed118cbe900016c1f6d0","Ex3: Animacy (Nouns)","Valence",6.84587987526405,"negative",1,NA,"Categorization"
"52070","dollar","5d4bed118cbe900016c1f6d0","Ex3: Animacy (Nouns)","Valence",6.92657703322272,"positive",1,NA,"Categorization"
"52071","heroin","5d4bed118cbe900016c1f6d0","Ex3: Animacy (Nouns)","Valence",6.56385552653213,"negative",1,NA,"Categorization"
"52072","pizza","5d4bed118cbe900016c1f6d0","Ex3: Animacy (Nouns)","Valence",6.58892647753352,"positive",1,NA,"Categorization"
"52073","gunshot","5d4bed118cbe900016c1f6d0","Ex3: Animacy (Nouns)","Valence",6.4425401664682,"negative",1,NA,"Categorization"
"52074","husband","5d4bed118cbe900016c1f6d0","Ex3: Animacy (Nouns)","Valence",6.72142570079064,"positive",1,NA,"Categorization"
"52075","widow","5d4bed118cbe900016c1f6d0","Ex3: Animacy (Nouns)","Valence",7.13568734702814,"negative",1,NA,"Categorization"
"52076","comedian","5d4bed118cbe900016c1f6d0","Ex3: Animacy (Nouns)","Valence",6.59578051396131,"positive",1,NA,"Categorization"
"52077","poison","5d4bed118cbe900016c1f6d0","Ex3: Animacy (Nouns)","Valence",6.55961523749324,"negative",1,NA,"Categorization"
"52078","child","5d4bed118cbe900016c1f6d0","Ex3: Animacy (Nouns)","Valence",6.80128303447162,"positive",1,NA,"Categorization"
"52079","puppy","5d4bed118cbe900016c1f6d0","Ex3: Animacy (Nouns)","Valence",6.49677499018586,"positive",1,NA,"Categorization"
"52080","kitten","5d4bed118cbe900016c1f6d0","Ex3: Animacy (Nouns)","Valence",6.88857245956536,"positive",1,NA,"Categorization"
"52081","intruder","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.80350525760834,"animate",1,NA,"Categorization"
"52082","prize","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.5792512120101,"inanimate",1,NA,"Categorization"
"52083","meadow","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.49072353450251,"animate",1,NA,"Categorization"
"52084","chipmunk","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.44094654063292,"animate",1,NA,"Categorization"
"52085","laughter","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",7.4121603349452,"animate",1,NA,"Categorization"
"52086","award","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.90675477864855,"inanimate",1,NA,"Categorization"
"52087","child","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.48920493132532,"animate",1,NA,"Categorization"
"52088","swastika","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.8330317327862,"inanimate",1,NA,"Categorization"
"52089","poison","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.51471269087253,"inanimate",1,NA,"Categorization"
"52090","inmate","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.68586094706836,"animate",1,NA,"Categorization"
"52091","leech","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.83733281468559,"animate",1,NA,"Categorization"
"52092","excrement","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",7.05617528410041,"animate",1,NA,"Categorization"
"52093","wiretap","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.76272950693188,"inanimate",1,NA,"Categorization"
"52094","duckling","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.59850902861452,"animate",1,NA,"Categorization"
"52095","smallpox","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.4707995037826,"inanimate",1,NA,"Categorization"
"52096","kitten","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.66949808985788,"animate",1,NA,"Categorization"
"52097","bunny","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.50578406012823,"animate",1,NA,"Categorization"
"52098","sibling","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.76272950693188,"animate",1,NA,"Categorization"
"52099","corpse","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.53087762772588,"animate",1,NA,"Categorization"
"52100","mugger","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.8596149036542,"animate",1,NA,"Categorization"
"52101","puppy","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.48768401848461,"animate",1,NA,"Categorization"
"52102","sunshine","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.71659477352098,"animate",1,NA,"Categorization"
"52103","gunshot","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",7.28344822875663,"inanimate",1,NA,"Categorization"
"52104","cocaine","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.53958595561767,"animate",1,NA,"Categorization"
"52105","pizza","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.71295620067707,"animate",1,NA,"Categorization"
"52106","tapeworm","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.97073007814353,"animate",1,NA,"Categorization"
"52107","widow","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",7.16239749735572,"animate",1,NA,"Categorization"
"52108","heroin","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.78332520060396,"inanimate",1,NA,"Categorization"
"52109","husband","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.62936325343745,"animate",1,NA,"Categorization"
"52110","feast","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",7.0343879299155,"inanimate",1,NA,"Categorization"
"52111","flood","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.62007320653036,"inanimate",1,NA,"Categorization"
"52112","sandwich","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.75693238924755,"animate",1,NA,"Categorization"
"52113","doughnut","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",7.1708884785125,"inanimate",1,NA,"Categorization"
"52114","dollar","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.75227037614174,"inanimate",1,NA,"Categorization"
"52115","dictator","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.82979373751242,"animate",1,NA,"Categorization"
"52116","maggot","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.77078942390898,"animate",1,NA,"Categorization"
"52117","asshole","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.86901445066571,"animate",1,NA,"Categorization"
"52118","slave","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.65801104587075,"animate",1,NA,"Categorization"
"52119","princess","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.55819780281227,"animate",1,NA,"Categorization"
"52120","comedian","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.54678541076052,"animate",1,NA,"Categorization"
"52121","slave","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.54678541076052,"animate",1,NA,"Categorization"
"52122","kitten","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.4085287910595,"animate",1,NA,"Categorization"
"52123","gunshot","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.75576892198425,"inanimate",1,NA,"Categorization"
"52124","flood","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",7.62168499872461,"inanimate",1,NA,"Categorization"
"52125","comedian","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.58892647753352,"animate",1,NA,"Categorization"
"52126","dictator","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.42162226780652,"animate",1,NA,"Categorization"
"52127","intruder","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.41017488196617,"animate",1,NA,"Categorization"
"52128","sibling","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.36990098282823,"animate",1,NA,"Categorization"
"52129","poison","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.63463335786169,"inanimate",1,NA,"Categorization"
"52130","swastika","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.46614472423762,"inanimate",1,NA,"Categorization"
"52131","excrement","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.84906628263346,"animate",1,NA,"Categorization"
"52132","laughter","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.29156913955832,"animate",1,NA,"Categorization"
"52133","meadow","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",7.08590146436561,"inanimate",1,NA,"Categorization"
"52134","award","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.81892406527552,"inanimate",1,NA,"Categorization"
"52135","child","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.48616078894409,"animate",1,NA,"Categorization"
"52136","bunny","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.46302945692067,"animate",1,NA,"Categorization"
"52137","duckling","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.3261494731551,"animate",1,NA,"Categorization"
"52138","smallpox","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.99025650049388,"inanimate",1,NA,"Categorization"
"52139","puppy","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.50876913697168,"animate",1,NA,"Categorization"
"52140","chipmunk","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.45676965557216,"animate",1,NA,"Categorization"
"52141","maggot","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.46769872610435,"animate",1,NA,"Categorization"
"52142","leech","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",7.06561336359772,"animate",1,NA,"Categorization"
"52143","cocaine","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",7.10085190894405,"inanimate",1,NA,"Categorization"
"52144","widow","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.77308037565554,"animate",1,NA,"Categorization"
"52145","doughnut","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.72383244082121,"inanimate",1,NA,"Categorization"
"52146","corpse","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.47697236288968,"animate",1,NA,"Categorization"
"52147","pizza","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.56244409369372,"inanimate",1,NA,"Categorization"
"52148","inmate","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",7.0184017990692,"animate",1,NA,"Categorization"
"52149","sunshine","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.78332520060396,"inanimate",1,NA,"Categorization"
"52150","dollar","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.53813982376767,"inanimate",1,NA,"Categorization"
"52151","husband","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.46458830368996,"animate",1,NA,"Categorization"
"52152","wiretap","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.59987049921284,"inanimate",1,NA,"Categorization"
"52153","asshole","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.77078942390898,"animate",1,NA,"Categorization"
"52154","feast","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.69332366826995,"inanimate",1,NA,"Categorization"
"52155","mugger","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.34212141872115,"animate",1,NA,"Categorization"
"52156","sandwich","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.45990445437753,"inanimate",1,NA,"Categorization"
"52157","tapeworm","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.71174039505618,"animate",1,NA,"Categorization"
"52158","heroin","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.69579891705849,"inanimate",1,NA,"Categorization"
"52159","princess","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.4831073514572,"animate",1,NA,"Categorization"
"52160","prize","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.59030104819669,"inanimate",1,NA,"Categorization"
"52161","widow","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.53958595561767,"animate",1,NA,"Categorization"
"52162","mugger","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.4377516497364,"animate",1,NA,"Categorization"
"52163","comedian","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.31896811374643,"animate",1,NA,"Categorization"
"52164","swastika","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.46302945692067,"inanimate",1,NA,"Categorization"
"52165","laughter","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.94505106372583,"inanimate",1,NA,"Categorization"
"52166","cocaine","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.54391184556479,"animate",1,NA,"Categorization"
"52167","prize","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.59987049921284,"inanimate",1,NA,"Categorization"
"52168","dictator","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.53813982376767,"animate",1,NA,"Categorization"
"52169","bunny","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.39692965521615,"animate",1,NA,"Categorization"
"52170","pizza","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.82437367004309,"inanimate",1,NA,"Categorization"
"52171","intruder","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.55535689181067,"animate",1,NA,"Categorization"
"52172","puppy","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.53958595561767,"animate",1,NA,"Categorization"
"52173","flood","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.51025834052315,"inanimate",1,NA,"Categorization"
"52174","inmate","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.44094654063292,"animate",1,NA,"Categorization"
"52175","tapeworm","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.47697236288968,"animate",1,NA,"Categorization"
"52176","corpse","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.47697236288968,"animate",1,NA,"Categorization"
"52177","sibling","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.37672694789863,"animate",1,NA,"Categorization"
"52178","wiretap","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.61338421837956,"inanimate",1,NA,"Categorization"
"52179","award","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.52795791762255,"inanimate",1,NA,"Categorization"
"52180","duckling","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.57507584059962,"animate",1,NA,"Categorization"
"52181","princess","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.54391184556479,"animate",1,NA,"Categorization"
"52182","asshole","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.48004456192665,"animate",1,NA,"Categorization"
"52183","husband","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.34212141872115,"animate",1,NA,"Categorization"
"52184","leech","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.42971947803914,"animate",1,NA,"Categorization"
"52185","slave","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.4085287910595,"animate",1,NA,"Categorization"
"52186","kitten","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.38687931936265,"animate",1,NA,"Categorization"
"52187","gunshot","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.60394382460047,"inanimate",1,NA,"Categorization"
"52188","smallpox","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.8134445995109,"inanimate",1,NA,"Categorization"
"52189","poison","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.62273632394984,"inanimate",1,NA,"Categorization"
"52190","heroin","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.80239476332431,"inanimate",1,NA,"Categorization"
"52191","feast","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.3578422665081,"inanimate",1,NA,"Categorization"
"52192","child","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.27476202124194,"animate",1,NA,"Categorization"
"52193","sunshine","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.50428817353665,"inanimate",1,NA,"Categorization"
"52194","excrement","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.88755257166462,"animate",1,NA,"Categorization"
"52195","sandwich","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.56667242980324,"inanimate",1,NA,"Categorization"
"52196","doughnut","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.30078579466324,"inanimate",1,NA,"Categorization"
"52197","dollar","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.29710931993394,"inanimate",1,NA,"Categorization"
"52198","maggot","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.42648845745769,"animate",1,NA,"Categorization"
"52199","chipmunk","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.41345895716736,"animate",1,NA,"Categorization"
"52200","meadow","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Animacy",6.95081476844258,"inanimate",1,NA,"Categorization"
"52201","slave","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Valence",7.09174211509515,"positive",0,NA,"Categorization"
"52202","husband","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Valence",7.42416528104203,"positive",1,NA,"Categorization"
"52203","child","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Valence",7.21376830811864,"positive",1,NA,"Categorization"
"52204","doughnut","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Valence",7.01571242048723,"positive",1,NA,"Categorization"
"52205","prize","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Valence",7.0833878476253,"positive",1,NA,"Categorization"
"52206","gunshot","5c12521fbf739a0001cfeb03","Ex3: Animacy (Nouns)","Valence",6.78671695060508,"negative",1,NA,"Categorization"
